# lemma	p-sg1	p-sg2	p-sg3	p-du1	p-du2	p-du3	p-pl1	p-pl2	p-pl3	imp2sg	lptcp	supine ("-" = derive)
prijavkati	prijavkam	prijavkaš	prijavka	prijavkava	prijavkata	prijavkata	prijavkamo	prijavkate	prijavkajo	-	-	-	-	-
prijavljati	prijavljam	prijavljaš	prijavlja	prijavljava	prijavljata	prijavljata	prijavljamo	prijavljate	prijavljajo	-	-	-	-	-
prijazniti	prijaznem	prijazneš	prijazne	prijazneva	prijazneta	prijazneta	prijaznemo	prijaznete	prijaznejo	-	-	-	-	-
prijemati	prijemljem	prijemlješ	prijemlje	prijemljeva	prijemljeta	prijemljeta	prijemljemo	prijemljete	prijemljejo	prijemlji	-	-	-	-
prijesti	prijedem	prijedeš	prijede	prijedeva	prijedeta	prijedeta	prijedemo	prijedete	prijedejo	prijedi	prijedel	-	prijedla	-
prijeti	primem	primeš	prime	primeva	primeta	primeta	primemo	primete	primejo	primi	-	-	-	-
prijodlati	prijodlam	prijodlaš	prijodla	prijodlava	prijodlata	prijodlata	prijodlamo	prijodlate	prijodlajo	-	-	-	-	-
prijokati	prijočem	prijočeš	prijoče	prijočeva	prijočeta	prijočeta	prijočemo	prijočete	prijočejo	prijoči	-	-	-	-
prijurišati	prijurišam	prijurišaš	prijuriša	prijurišava	prijurišata	prijurišata	prijurišamo	prijurišate	prijurišajo	-	-	-	-	-
prikapljati	prikapljam	prikapljaš	prikaplja	prikapljava	prikapljata	prikapljata	prikapljamo	prikapljate	prikapljajo	-	-	-	-	-
prikasati	prikasam	prikasaš	prikasa	prikasava	prikasata	prikasata	prikasamo	prikasate	prikasajo	-	-	-	-	-
prikazati	prikažem	prikažeš	prikaže	prikaževa	prikažeta	prikažeta	prikažemo	prikažete	prikažejo	prikaži	-	-	-	-
prikašljati	prikašljam	prikašljaš	prikašlja	prikašljava	prikašljata	prikašljata	prikašljamo	prikašljate	prikašljajo	-	-	-	-	-
prikegljati	prikegljam	prikegljaš	prikeglja	prikegljava	prikegljata	prikegljata	prikegljamo	prikegljate	prikegljajo	-	-	-	-	-
prikihati	prikiham	prikihaš	prikiha	prikihava	prikihata	prikihata	prikihamo	prikihate	prikihajo	-	-	-	-	-
prikimati	prikimam	prikimaš	prikima	prikimava	prikimata	prikimata	prikimamo	prikimate	prikimajo	-	-	-	-	-
prikimavati	prikimavam	prikimavaš	prikimava	prikimavava	prikimavata	prikimavata	prikimavamo	prikimavate	prikimavajo	-	-	-	-	-
prikladati	prikladam	prikladaš	priklada	prikladava	prikladata	prikladata	prikladamo	prikladate	prikladajo	-	-	-	-	-
priklanjati	priklanjam	priklanjaš	priklanja	priklanjava	priklanjata	priklanjata	priklanjamo	priklanjate	priklanjajo	-	-	-	-	-
priklapljati	priklapljam	priklapljaš	priklaplja	priklapljava	priklapljata	priklapljata	priklapljamo	priklapljate	priklapljajo	-	-	-	-	-
priklecati	priklecam	priklecaš	prikleca	priklecava	priklecata	priklecata	priklecamo	priklecate	priklecajo	-	-	-	-	-
priklekati	priklekam	priklekaš	prikleka	priklekava	priklekata	priklekata	priklekamo	priklekate	priklekajo	-	-	-	-	-
priklekljati	priklekljam	priklekljaš	prikleklja	priklekljava	priklekljata	priklekljata	priklekljamo	priklekljate	priklekljajo	-	-	-	-	-
priklekniti	prikleknem	priklekneš	priklekne	priklekneva	priklekneta	priklekneta	prikleknemo	prikleknete	prikleknejo	-	-	-	-	-
prikleniti	priklenem	prikleneš	priklene	prikleneva	prikleneta	prikleneta	priklenemo	priklenete	priklenejo	-	-	-	-	-
priklepati	priklepam	priklepaš	priklepa	priklepava	priklepata	priklepata	priklepamo	priklepate	priklepajo	-	-	-	-	-
priklepetati	priklepetam	priklepetaš	priklepeta	priklepetava	priklepetata	priklepetata	priklepetamo	priklepetate	priklepetajo	-	-	-	-	-
priklicati	prikličem	prikličeš	prikliče	prikličeva	prikličeta	prikličeta	prikličemo	prikličete	prikličejo	prikliči	-	-	-	-
priklikati	priklikam	priklikaš	priklika	priklikava	priklikata	priklikata	priklikamo	priklikate	priklikajo	-	-	-	-	-
prikljuvati	prikljuvam	prikljuvaš	prikljuva	prikljuvava	prikljuvata	prikljuvata	prikljuvamo	prikljuvate	prikljuvajo	-	-	-	-	-
priklopotati	priklopotam	priklopotaš	priklopota	priklopotava	priklopotata	priklopotata	priklopotamo	priklopotate	priklopotajo	-	-	-	-	-
prikobacati	prikobacam	prikobacaš	prikobaca	prikobacava	prikobacata	prikobacata	prikobacamo	prikobacate	prikobacajo	-	-	-	-	-
prikockati	prikockam	prikockaš	prikocka	prikockava	prikockata	prikockata	prikockamo	prikockate	prikockajo	-	-	-	-	-
prikokodakati	prikokodakam	prikokodakaš	prikokodaka	prikokodakava	prikokodakata	prikokodakata	prikokodakamo	prikokodakate	prikokodakajo	-	-	-	-	-
prikopati	prikopljem	prikoplješ	prikoplje	prikopljeva	prikopljeta	prikopljeta	prikopljemo	prikopljete	prikopljejo	prikoplji	-	-	-	-
prikopavati	prikopavam	prikopavaš	prikopava	prikopavava	prikopavata	prikopavata	prikopavamo	prikopavate	prikopavajo	-	-	-	-	-
prikopitljati	prikopitljam	prikopitljaš	prikopitlja	prikopitljava	prikopitljata	prikopitljata	prikopitljamo	prikopitljate	prikopitljajo	-	-	-	-	-
prikoracati	prikoracam	prikoracaš	prikoraca	prikoracava	prikoracata	prikoracata	prikoracamo	prikoracate	prikoracajo	-	-	-	-	-
prikorakati	prikorakam	prikorakaš	prikoraka	prikorakava	prikorakata	prikorakata	prikorakamo	prikorakate	prikorakajo	-	-	-	-	-
prikotalkati	prikotalkam	prikotalkaš	prikotalka	prikotalkava	prikotalkata	prikotalkata	prikotalkamo	prikotalkate	prikotalkajo	-	-	-	-	-
prikotrljati	prikotrljam	prikotrljaš	prikotrlja	prikotrljava	prikotrljata	prikotrljata	prikotrljamo	prikotrljate	prikotrljajo	-	-	-	-	-
prikrajati	prikrajam	prikrajaš	prikraja	prikrajava	prikrajata	prikrajata	prikrajamo	prikrajate	prikrajajo	-	-	-	-	-
prikrajšati	prikrajšam	prikrajšaš	prikrajša	prikrajšava	prikrajšata	prikrajšata	prikrajšamo	prikrajšate	prikrajšajo	-	-	-	-	-
prikrampati	prikrampam	prikrampaš	prikrampa	prikrampava	prikrampata	prikrampata	prikrampamo	prikrampate	prikrampajo	-	-	-	-	-
prikrasti	prikradem	prikradeš	prikrade	prikradeva	prikradeta	prikradeta	prikrademo	prikradete	prikradejo	prikradi	prikradel	-	prikradla	-
prikrevljati	prikrevljam	prikrevljaš	prikrevlja	prikrevljava	prikrevljata	prikrevljata	prikrevljamo	prikrevljate	prikrevljajo	-	-	-	-	-
prikrevsati	prikrevsam	prikrevsaš	prikrevsa	prikrevsava	prikrevsata	prikrevsata	prikrevsamo	prikrevsate	prikrevsajo	-	-	-	-	-
prikrevsljati	prikrevsljam	prikrevsljaš	prikrevslja	prikrevsljava	prikrevsljata	prikrevsljata	prikrevsljamo	prikrevsljate	prikrevsljajo	-	-	-	-	-
prikriti	prikrijem	prikriješ	prikrije	prikrijeva	prikrijeta	prikrijeta	prikrijemo	prikrijete	prikrijejo	prikrij	-	-	-	-
prikrivati	prikrivam	prikrivaš	prikriva	prikrivava	prikrivata	prikrivata	prikrivamo	prikrivate	prikrivajo	-	-	-	-	-
prikričati	prikričam	prikričaš	prikriča	prikričava	prikričata	prikričata	prikričamo	prikričate	prikričajo	-	-	-	-	-
prikrpati	prikrpam	prikrpaš	prikrpa	prikrpava	prikrpata	prikrpata	prikrpamo	prikrpate	prikrpajo	-	-	-	-	-
prikruzati	prikružem	prikružeš	prikruže	prikruževa	prikružeta	prikružeta	prikružemo	prikružete	prikružejo	prikruži	-	-	-	-
prikuhati	prikuham	prikuhaš	prikuha	prikuhava	prikuhata	prikuhata	prikuhamo	prikuhate	prikuhajo	-	-	-	-	-
prikukati	prikukam	prikukaš	prikuka	prikukava	prikukata	prikukata	prikukamo	prikukate	prikukajo	-	-	-	-	-
prikvartati	prikvartam	prikvartaš	prikvarta	prikvartava	prikvartata	prikvartata	prikvartamo	prikvartate	prikvartajo	-	-	-	-	-
prikvačkati	prikvačkam	prikvačkaš	prikvačka	prikvačkava	prikvačkata	prikvačkata	prikvačkamo	prikvačkate	prikvačkajo	-	-	-	-	-
prilagajati	prilagajam	prilagajaš	prilagaja	prilagajava	prilagajata	prilagajata	prilagajamo	prilagajate	prilagajajo	-	-	-	-	-
prilagati	prilagam	prilagaš	prilaga	prilagava	prilagata	prilagata	prilagamo	prilagate	prilagajo	-	-	-	-	-
prilajati	prilajam	prilajaš	prilaja	prilajava	prilajata	prilajata	prilajamo	prilajate	prilajajo	-	-	-	-	-
prilaminirati	prilaminiram	prilaminiraš	prilaminira	prilaminirava	prilaminirata	prilaminirata	prilaminiramo	prilaminirate	prilaminirajo	-	-	-	-	-
prilaufati	prilaufam	prilaufaš	prilaufa	prilaufava	prilaufata	prilaufata	prilaufamo	prilaufate	prilaufajo	-	-	-	-	-
prilaščati	prilaščam	prilaščaš	prilašča	prilaščava	prilaščata	prilaščata	prilaščamo	prilaščate	prilaščajo	-	-	-	-	-
prilegati	prilegam	prilegaš	prilega	prilegava	prilegata	prilegata	prilegamo	prilegate	prilegajo	-	-	-	-	-
prilepljati	prilepljam	prilepljaš	prileplja	prilepljava	prilepljata	prilepljata	prilepljamo	prilepljate	prilepljajo	-	-	-	-	-
prilesti	prilezem	prilezeš	prileze	prilezeva	prilezeta	prilezeta	prilezemo	prilezete	prilezejo	prilezi	prilezel	-	prilezla	-
priletati	priletam	priletaš	prileta	priletava	priletata	priletata	priletamo	priletate	priletajo	-	-	-	-	-
priletavati	priletavam	priletavaš	priletava	priletavava	priletavata	priletavata	priletavamo	priletavate	priletavajo	-	-	-	-	-
prileči	priležem	priležeš	prileže	prileževa	priležeta	priležeta	priležemo	priležete	priležejo	prilezi	prilegel	-	prilegla	-
prilicitirati	prilicitiram	prilicitiraš	prilicitira	prilicitirava	prilicitirata	prilicitirata	prilicitiramo	prilicitirate	prilicitirajo	-	-	-	-	-
prilikati	prilikam	prilikaš	prilika	prilikava	prilikata	prilikata	prilikamo	prilikate	prilikajo	-	-	-	-	-
prilimati	prilimam	prilimaš	prilima	prilimava	prilimata	prilimata	prilimamo	prilimate	prilimajo	-	-	-	-	-
prilistati	prilistam	prilistaš	prilista	prilistava	prilistata	prilistata	prilistamo	prilistate	prilistajo	-	-	-	-	-
priliti	prilijem	priliješ	prilije	prilijeva	prilijeta	prilijeta	prilijemo	prilijete	prilijejo	prilij	-	-	-	-
prilivati	prilivam	prilivaš	priliva	prilivava	prilivata	prilivata	prilivamo	prilivate	prilivajo	-	-	-	-	-
prilizati	priližem	priližeš	priliže	priliževa	priližeta	priližeta	priližemo	priližete	priližejo	priliži	-	-	-	-
prilizniti	priliznem	prilizneš	prilizne	prilizneva	prilizneta	prilizneta	priliznemo	priliznete	priliznejo	-	-	-	-	-
prilobirati	prilobiram	prilobiraš	prilobira	prilobirava	prilobirata	prilobirata	prilobiramo	prilobirate	prilobirajo	-	-	-	-	-
prilogirati	prilogiram	prilogiraš	prilogira	prilogirava	prilogirata	prilogirata	prilogiramo	prilogirate	prilogirajo	-	-	-	-	-
prilopatati	prilopatam	prilopataš	prilopata	prilopatava	prilopatata	prilopatata	prilopatamo	prilopatate	prilopatajo	-	-	-	-	-
prilotati	prilotam	prilotaš	prilota	prilotava	prilotata	prilotata	prilotamo	prilotate	prilotajo	-	-	-	-	-
primahati	primaham	primahaš	primaha	primahava	primahata	primahata	primahamo	primahate	primahajo	-	-	-	-	-
primajati	primajem	primaješ	primaje	primajeva	primajeta	primajeta	primajemo	primajete	primajejo	-	-	-	-	-
primakniti	primaknem	primakneš	primakne	primakneva	primakneta	primakneta	primaknemo	primaknete	primaknejo	-	-	-	-	-
primamljati	primamljam	primamljaš	primamlja	primamljava	primamljata	primamljata	primamljamo	primamljate	primamljajo	-	-	-	-	-
primarširati	primarširam	primarširaš	primaršira	primarširava	primarširata	primarširata	primarširamo	primarširate	primarširajo	-	-	-	-	-
primazati	primažem	primažeš	primaže	primaževa	primažeta	primažeta	primažemo	primažete	primažejo	primaži	-	-	-	-
primaširati	primaširam	primaširaš	primašira	primaširava	primaširata	primaširata	primaširamo	primaširate	primaširajo	-	-	-	-	-
primencati	primencam	primencaš	primenca	primencava	primencata	primencata	primencamo	primencate	primencajo	-	-	-	-	-
primerjati	primerjam	primerjaš	primerja	primerjava	primerjata	primerjata	primerjamo	primerjate	primerjajo	-	-	-	-	-
primesti	primedem	primedeš	primede	primedeva	primedeta	primedeta	primedemo	primedete	primedejo	primedi	primedel	-	primedla	-
primetati	primetam	primetaš	primeta	primetava	primetata	primetata	primetamo	primetate	primetajo	-	-	-	-	-
primešati	primešam	primešaš	primeša	primešava	primešata	primešata	primešamo	primešate	primešajo	-	-	-	-	-
primešavati	primešavam	primešavaš	primešava	primešavava	primešavata	primešavata	primešavamo	primešavate	primešavajo	-	-	-	-	-
primežikati	primežikam	primežikaš	primežika	primežikava	primežikata	primežikata	primežikamo	primežikate	primežikajo	-	-	-	-	-
primigati	primigam	primigaš	primiga	primigava	primigata	primigata	primigamo	primigate	primigajo	-	-	-	-	-
primigljati	primigljam	primigljaš	primiglja	primigljava	primigljata	primigljata	primigljamo	primigljate	primigljajo	-	-	-	-	-
primigotati	primigotam	primigotaš	primigota	primigotava	primigotata	primigotata	primigotamo	primigotate	primigotajo	-	-	-	-	-
primijavkati	primijavkam	primijavkaš	primijavka	primijavkava	primijavkata	primijavkata	primijavkamo	primijavkate	primijavkajo	-	-	-	-	-
primikati	primikam	primikaš	primika	primikava	primikata	primikata	primikamo	primikate	primikajo	-	-	-	-	-
primopredajati	primopredajam	primopredajaš	primopredaja	primopredajava	primopredajata	primopredajata	primopredajamo	primopredajate	primopredajajo	-	-	-	-	-
primorati	primoram	primoraš	primora	primorava	primorata	primorata	primoramo	primorate	primorajo	-	-	-	-	-
primotati	primotam	primotaš	primota	primotava	primotata	primotata	primotamo	primotate	primotajo	-	-	-	-	-
primozgati	primozgam	primozgaš	primozga	primozgava	primozgata	primozgata	primozgamo	primozgate	primozgajo	-	-	-	-	-
primoči	primočem	primočeš	primoče	primočeva	primočeta	primočeta	primočemo	primočete	primočejo	primoci	primokel	-	primokla	-
primrzniti	primrznem	primrzneš	primrzne	primrzneva	primrzneta	primrzneta	primrznemo	primrznete	primrznejo	-	-	-	-	-
primuzati	primužem	primužeš	primuže	primuževa	primužeta	primužeta	primužemo	primužete	primužejo	primuži	-	-	-	-
prinašati	prinašam	prinašaš	prinaša	prinašava	prinašata	prinašata	prinašamo	prinašate	prinašajo	-	-	-	-	-
prinesti	prinesem	prineseš	prinese	prineseva	prineseta	prineseta	prinesemo	prinesete	prineso	prinesi	prinesel	-	prinesla	-
prinihati	priniham	prinihaš	priniha	prinihava	prinihata	prinihata	prinihamo	prinihate	prinihajo	-	-	-	-	-
prinikniti	priniknem	prinikneš	prinikne	prinikneva	prinikneta	prinikneta	priniknemo	priniknete	priniknejo	-	-	-	-	-
prinoreti	prinorem	prinoreš	prinore	prinoreva	prinoreta	prinoreta	prinoremo	prinorete	prinorejo	-	prinorl	-	prinorla	-
printati	printam	printaš	printa	printava	printata	printata	printamo	printate	printajo	-	-	-	-	-
priobčati	priobčam	priobčaš	priobča	priobčava	priobčata	priobčata	priobčamo	priobčate	priobčajo	-	-	-	-	-
priopoteči	priopotečem	priopotečeš	priopoteče	priopotečeva	priopotečeta	priopotečeta	priopotečemo	priopotečete	priopotečejo	priopoteci	priopotekel	-	priopotekla	-
priorati	prioram	prioraš	priora	priorava	priorata	priorata	prioramo	priorate	priorajo	-	-	-	-	-
prioritizirati	prioritiziram	prioritiziraš	prioritizira	prioritizirava	prioritizirata	prioritizirata	prioritiziramo	prioritizirate	prioritizirajo	-	-	-	-	-
pripadati	pripadam	pripadaš	pripada	pripadava	pripadata	pripadata	pripadamo	pripadate	pripadajo	-	-	-	-	-
pripajati	pripajam	pripajaš	pripaja	pripajava	pripajata	pripajata	pripajamo	pripajate	pripajajo	-	-	-	-	-
pripasati	pripašem	pripašeš	pripaše	pripaševa	pripašeta	pripašeta	pripašemo	pripašete	pripašejo	pripaši	-	-	-	-
pripasti	pripadem	pripadeš	pripade	pripadeva	pripadeta	pripadeta	pripademo	pripadete	pripadejo	pripadi	pripadel	-	pripadla	-
pripavljati	pripavljam	pripavljaš	pripavlja	pripavljava	pripavljata	pripavljata	pripavljamo	pripavljate	pripavljajo	-	-	-	-	-
pripehati	pripeham	pripehaš	pripeha	pripehava	pripehata	pripehata	pripehamo	pripehate	pripehajo	-	-	-	-	-
pripekati	pripekam	pripekaš	pripeka	pripekava	pripekata	pripekata	pripekamo	pripekate	pripekajo	-	-	-	-	-
pripeketati	pripeketam	pripeketaš	pripeketa	pripeketava	pripeketata	pripeketata	pripeketamo	pripeketate	pripeketajo	-	-	-	-	-
pripeljati	pripeljem	pripelješ	pripelje	pripeljeva	pripeljeta	pripeljeta	pripeljemo	pripeljete	pripeljejo	pripelji	-	-	-	-
pripenjati	pripenjam	pripenjaš	pripenja	pripenjava	pripenjata	pripenjata	pripenjamo	pripenjate	pripenjajo	-	-	-	-	-
pripesniti	pripesnem	pripesneš	pripesne	pripesneva	pripesneta	pripesneta	pripesnemo	pripesnete	pripesnejo	-	-	-	-	-
pripeti	pripnem	pripneš	pripne	pripneva	pripneta	pripneta	pripnemo	pripnete	pripnejo	pripni	-	-	-	-
pripetljati	pripetljam	pripetljaš	pripetlja	pripetljava	pripetljata	pripetljata	pripetljamo	pripetljate	pripetljajo	-	-	-	-	-
pripevati	pripevam	pripevaš	pripeva	pripevava	pripevata	pripevata	pripevamo	pripevate	pripevajo	pripevaj	-	-	-	-
pripeči	pripečem	pripečeš	pripeče	pripečeva	pripečeta	pripečeta	pripečemo	pripečete	pripečejo	pripeci	pripekel	-	pripekla	-
pripihati	pripiham	pripihaš	pripiha	pripihava	pripihata	pripihata	pripihamo	pripihate	pripihajo	-	-	-	-	-
pripihljati	pripihljam	pripihljaš	pripihlja	pripihljava	pripihljata	pripihljata	pripihljamo	pripihljate	pripihljajo	-	-	-	-	-
pripikati	pripikam	pripikaš	pripika	pripikava	pripikata	pripikata	pripikamo	pripikate	pripikajo	-	-	-	-	-
pripikirati	pripikiram	pripikiraš	pripikira	pripikirava	pripikirata	pripikirata	pripikiramo	pripikirate	pripikirajo	-	-	-	-	-
pripilotirati	pripilotiram	pripilotiraš	pripilotira	pripilotirava	pripilotirata	pripilotirata	pripilotiramo	pripilotirate	pripilotirajo	-	-	-	-	-
pripirati	pripiram	pripiraš	pripira	pripirava	pripirata	pripirata	pripiramo	pripirate	pripirajo	-	-	-	-	-
pripisati	pripišem	pripišeš	pripiše	pripiševa	pripišeta	pripišeta	pripišemo	pripišete	pripišejo	pripiši	-	-	-	-
pripiskati	pripiskam	pripiskaš	pripiska	pripiskava	pripiskata	pripiskata	pripiskamo	pripiskate	pripiskajo	-	-	-	-	-
priplahutati	priplahutam	priplahutaš	priplahuta	priplahutava	priplahutata	priplahutata	priplahutamo	priplahutate	priplahutajo	-	-	-	-	-
priplapolati	priplapolam	priplapolaš	priplapola	priplapolava	priplapolata	priplapolata	priplapolamo	priplapolate	priplapolajo	-	-	-	-	-
priplavati	priplavam	priplavaš	priplava	priplavava	priplavata	priplavata	priplavamo	priplavate	priplavajo	-	-	-	-	-
priplesati	priplešem	priplešeš	pripleše	pripleševa	priplešeta	priplešeta	priplešemo	priplešete	priplešejo	pripleši	-	-	-	-
priplesti	pripledem	pripledeš	priplede	pripledeva	pripledeta	pripledeta	pripledemo	pripledete	pripledejo	pripledi	pripledel	-	pripledla	-
priplezati	priplezam	priplezaš	pripleza	priplezava	priplezata	priplezata	priplezamo	priplezate	priplezajo	-	-	-	-	-
pripljuskati	pripljuskam	pripljuskaš	pripljuska	pripljuskava	pripljuskata	pripljuskata	pripljuskamo	pripljuskate	pripljuskajo	-	-	-	-	-
priploskati	priploskam	priploskaš	priploska	priploskava	priploskata	priploskata	priploskamo	priploskate	priploskajo	-	-	-	-	-
pripluti	priplujem	pripluješ	pripluje	priplujeva	priplujeta	priplujeta	priplujemo	priplujete	priplujejo	pripluj	-	-	-	-
pripogajati	pripogajam	pripogajaš	pripogaja	pripogajava	pripogajata	pripogajata	pripogajamo	pripogajate	pripogajajo	-	-	-	-	-
pripogibati	pripogibljem	pripogiblješ	pripogiblje	pripogibljeva	pripogibljeta	pripogibljeta	pripogibljemo	pripogibljete	pripogibljejo	pripogiblji	-	-	-	-
pripogniti	pripognem	pripogneš	pripogne	pripogneva	pripogneta	pripogneta	pripognemo	pripognete	pripognejo	-	-	-	-	-
pripokati	pripokam	pripokaš	pripoka	pripokava	pripokata	pripokata	pripokamo	pripokate	pripokajo	-	-	-	-	-
pripominjati	pripominjam	pripominjaš	pripominja	pripominjava	pripominjata	pripominjata	pripominjamo	pripominjate	pripominjajo	-	-	-	-	-
pripomoči	pripomorem	pripomoreš	pripomore	pripomoreva	pripomoreta	pripomoreta	pripomoremo	pripomorete	pripomorejo	-	pripomogel	-	pripomogla	-
pripopati	pripopam	pripopaš	pripopa	pripopava	pripopata	pripopata	pripopamo	pripopate	pripopajo	-	-	-	-	-
priporočati	priporočam	priporočaš	priporoča	priporočava	priporočata	priporočata	priporočamo	priporočate	priporočajo	-	-	-	-	-
pripovedati	pripovedam	pripovedaš	pripoveda	pripovedava	pripovedata	pripovedata	pripovedamo	pripovedate	pripovedajo	-	-	-	-	-
pripoznati	pripoznam	pripoznaš	pripozna	pripoznava	pripoznata	pripoznata	pripoznamo	pripoznate	pripoznajo	-	-	-	-	-
pripoznavati	pripoznavam	pripoznavaš	pripoznava	pripoznavava	pripoznavata	pripoznavata	pripoznavamo	pripoznavate	pripoznavajo	-	-	-	-	-
pripraskati	pripraskam	pripraskaš	pripraska	pripraskava	pripraskata	pripraskata	pripraskamo	pripraskate	pripraskajo	-	-	-	-	-
pripravljajati	pripravljajam	pripravljajaš	pripravljaja	pripravljajava	pripravljajata	pripravljajata	pripravljajamo	pripravljajate	pripravljajajo	-	-	-	-	-
pripravljati	pripravljam	pripravljaš	pripravlja	pripravljava	pripravljata	pripravljata	pripravljamo	pripravljate	pripravljajo	-	-	-	-	-
pripregati	pripregam	pripregaš	priprega	pripregava	pripregata	pripregata	pripregamo	pripregate	pripregajo	-	-	-	-	-
pripresti	pripredem	pripredeš	priprede	pripredeva	pripredeta	pripredeta	pripredemo	pripredete	pripredejo	pripredi	pripredel	-	pripredla	-
pripreti	priprem	pripreš	pripre	pripreva	pripreta	pripreta	pripremo	priprete	priprejo	-	priprl	-	priprla	-
priprhutati	priprhutam	priprhutaš	priprhuta	priprhutava	priprhutata	priprhutata	priprhutamo	priprhutate	priprhutajo	-	-	-	-	-
priprošati	priprošam	priprošaš	priproša	priprošava	priprošata	priprošata	priprošamo	priprošate	priprošajo	-	-	-	-	-
pripuhati	pripuham	pripuhaš	pripuha	pripuhava	pripuhata	pripuhata	pripuhamo	pripuhate	pripuhajo	-	-	-	-	-
pripujsati	pripujsam	pripujsaš	pripujsa	pripujsava	pripujsata	pripujsata	pripujsamo	pripujsate	pripujsajo	-	-	-	-	-
pripumpati	pripumpam	pripumpaš	pripumpa	pripumpava	pripumpata	pripumpata	pripumpamo	pripumpate	pripumpajo	-	-	-	-	-
pripuščati	pripuščam	pripuščaš	pripušča	pripuščava	pripuščata	pripuščata	pripuščamo	pripuščate	pripuščajo	-	-	-	-	-
priracati	priracam	priracaš	priraca	priracava	priracata	priracata	priracamo	priracate	priracajo	-	-	-	-	-
prirajžati	prirajžam	prirajžaš	prirajža	prirajžava	prirajžata	prirajžata	prirajžamo	prirajžate	prirajžajo	-	-	-	-	-
priraketirati	priraketiram	priraketiraš	priraketira	priraketirava	priraketirata	priraketirata	priraketiramo	priraketirate	priraketirajo	-	-	-	-	-
prirapati	prirapam	prirapaš	prirapa	prirapava	prirapata	prirapata	prirapamo	prirapate	prirapajo	-	-	-	-	-
prirasti	prirastem	prirasteš	priraste	prirasteva	prirasteta	prirasteta	prirastemo	prirastete	prirastejo	prirasti	prirastel	-	prirastla	-
priračunati	priračunam	priračunaš	priračuna	priračunava	priračunata	priračunata	priračunamo	priračunate	priračunajo	-	-	-	-	-
priraščati	priraščam	priraščaš	prirašča	priraščava	priraščata	priraščata	priraščamo	priraščate	priraščajo	-	-	-	-	-
prirejati	prirejam	prirejaš	prireja	prirejava	prirejata	prirejata	prirejamo	prirejate	prirejajo	-	-	-	-	-
prirenčati	prirenčam	prirenčaš	prirenča	prirenčava	prirenčata	prirenčata	prirenčamo	prirenčate	prirenčajo	-	-	-	-	-
prirepkati	prirepkam	prirepkaš	prirepka	prirepkava	prirepkata	prirepkata	prirepkamo	prirepkate	prirepkajo	-	-	-	-	-
prirezati	prirežem	prirežeš	prireže	prireževa	prirežeta	prirežeta	prirežemo	prirežete	prirežejo	prireži	-	-	-	-
prirezljati	prirezljam	prirezljaš	prirezlja	prirezljava	prirezljata	prirezljata	prirezljamo	prirezljate	prirezljajo	-	-	-	-	-
prirežati	prirežam	prirežaš	prireža	prirežava	prirežata	prirežata	prirežamo	prirežate	prirežajo	-	-	-	-	-
pririniti	pririnem	pririneš	pririne	pririneva	pririneta	pririneta	pririnemo	pririnete	pririnejo	-	-	-	-	-
pririsati	pririsam	pririsaš	pririsa	pririsava	pririsata	pririsata	pririsamo	pririsate	pririsajo	-	-	-	-	-
prirolati	prirolam	prirolaš	prirola	prirolava	prirolata	prirolata	prirolamo	prirolate	prirolajo	-	-	-	-	-
priromati	priromam	priromaš	priroma	priromava	priromata	priromata	priromamo	priromate	priromajo	-	-	-	-	-
priropotati	priropotam	priropotaš	priropota	priropotava	priropotata	priropotata	priropotamo	priropotate	priropotajo	-	-	-	-	-
prirožljati	prirožljam	prirožljaš	prirožlja	prirožljava	prirožljata	prirožljata	prirožljamo	prirožljate	prirožljajo	-	-	-	-	-
prisabljati	prisabljam	prisabljaš	prisablja	prisabljava	prisabljata	prisabljata	prisabljamo	prisabljate	prisabljajo	-	-	-	-	-
prisanjati	prisanjam	prisanjaš	prisanja	prisanjava	prisanjata	prisanjata	prisanjamo	prisanjate	prisanjajo	-	-	-	-	-
prisankati	prisankam	prisankaš	prisanka	prisankava	prisankata	prisankata	prisankamo	prisankate	prisankajo	-	-	-	-	-
prisedati	prisedam	prisedaš	priseda	prisedava	prisedata	prisedata	prisedamo	prisedate	prisedajo	-	-	-	-	-
prisegati	prisegam	prisegaš	prisega	prisegava	prisegata	prisegata	prisegamo	prisegate	prisegajo	-	-	-	-	-
prisekati	prisekam	prisekaš	priseka	prisekava	prisekata	prisekata	prisekamo	prisekate	prisekajo	-	-	-	-	-
priseksati	priseksam	priseksaš	priseksa	priseksava	priseksata	priseksata	priseksamo	priseksate	priseksajo	-	-	-	-	-
prisesati	prisesam	prisesaš	prisesa	prisesava	prisesata	prisesata	prisesamo	prisesate	prisesajo	-	-	-	-	-
prisesavati	prisesavam	prisesavaš	prisesava	prisesavava	prisesavata	prisesavata	prisesavamo	prisesavate	prisesavajo	-	-	-	-	-
prisesti	prisedem	prisedeš	prisede	prisedeva	prisedeta	prisedeta	prisedemo	prisedete	prisedejo	prisedi	prisedel	-	prisedla	-
priseči	prisežem	prisežeš	priseže	priseževa	prisežeta	prisežeta	prisežemo	prisežete	prisežejo	prisezi	prisegel	-	prisegla	-
prisijati	prisijam	prisijaš	prisija	prisijava	prisijata	prisijata	prisijamo	prisijate	prisijajo	-	-	-	-	-
prisikati	prisikam	prisikaš	prisika	prisikava	prisikata	prisikata	prisikamo	prisikate	prisikajo	-	-	-	-	-
