# lemma	p1sg	p3sg	pst1sg	pst3sg	nut	pass-prs	pass-pst	imp2sg ("-" = type-I default)
nuohota	nuohoan	nuohoaa	nuohosin	nuohosi	nuohonnut	nuohotaan	nuohottiin	nuohoa	-	nuohotkaa	-	nuohonnee
nuokahdella	nuokahtelen	nuokahtelee	nuokahtelin	nuokahteli	nuokahdellut	nuokahdellaan	nuokahdeltiin	nuokahtele	-	-	-	nuokahdellee
nuokahtaa	nuokahdan	-	nuokahdin	nuokahti	-	nuokahdetaan	nuokahdettiin	nuokahda	-	-	-	nuokahtanee
nuokkua	nuokun	-	nuokuin	nuokkui	-	nuokutaan	nuokuttiin	nuoku	-	-	-	nuokkunee
nuolaista	nuolaisen	nuolaisee	nuolaisin	nuolaisi	nuolaissut	nuolaistaan	nuolaistiin	nuolaise	-	-	-	nuolaissee
nuoleksia	-	-	nuoleksin	nuoleksi	-	-	-	-	-	-	-	nuoleksinee
nuoleskella	nuoleskelen	nuoleskelee	nuoleskelin	nuoleskeli	nuoleskellut	nuoleskellaan	nuoleskeltiin	nuoleskele	-	-	-	nuoleskellee
nuolla	nuolen	nuolee	nuolin	nuoli	nuollut	nuollaan	nuoltiin	nuole	-	-	-	nuollee
nuorentaa	nuorennan	-	nuorensin	nuorensi	-	nuorennetaan	nuorennettiin	nuorenna	-	-	-	nuorentanee
nuorentua	nuorennun	-	nuorennuin	nuorentui	-	nuorennutaan	nuorennuttiin	nuorennu	-	-	-	nuorentunee
nuoreta	nuorenen	nuorenee	nuorenin	nuoreni	nuorennut	nuoretaan	nuorettiin	nuorene	-	nuoretkaa	-	nuorennee
nuorittaa	nuoritan	-	nuoritin	nuoritti	-	nuoritetaan	nuoritettiin	nuorita	-	-	-	nuorittanee
nuorruttaa	nuorrutan	-	nuorrutin	nuorrutti	-	nuorrutetaan	nuorrutettiin	nuorruta	-	-	-	nuorruttanee
nuortua	nuorrun	-	nuorruin	nuortui	-	nuorrutaan	nuorruttiin	nuorru	-	-	-	nuortunee
nuotata	nuottaan	nuottaa	nuottasin	nuottasi	nuotannut	nuotataan	nuotattiin	nuottaa	nuottaavat	nuotatkaa	-	nuotannee
nuotintaa	nuotinnan	-	nuotinsin	nuotinsi	-	nuotinnetaan	nuotinnettiin	nuotinna	-	-	-	nuotintanee
nuotittaa	nuotitan	-	nuotitin	nuotitti	-	nuotitetaan	nuotitettiin	nuotita	-	-	-	nuotittanee
nupista	nupisen	nupisee	nupisin	nupisi	nupissut	nupistaan	nupistiin	nupise	-	-	-	nupissee
nupouttaa	nupoutan	nupouttaa	nupoutin	nupoutti	nupouttanut	nupoutetaan	nupouttettiin	nupouta	nupouttavat	nupouttakaa	nupouttaisi	nupouttanee
nurista	nurisen	nurisee	nurisin	nurisi	nurissut	nuristaan	nuristiin	nurise	-	-	-	nurissee
nurjahtaa	nurjahdan	-	nurjahdin	nurjahti	-	nurjahdetaan	nurjahdettiin	nurjahda	-	-	-	nurjahtanee
nurkata	nurkkaan	nurkkaa	nurkkasin	nurkkasi	nurkannut	nurkataan	nurkattiin	nurkkaa	nurkkaavat	nurkatkaa	-	nurkannee
nurkua	nurun	-	nuruin	nurkui	-	nurutaan	nuruttiin	nuru	-	-	-	nurkunee
nurmettaa	nurmetan	-	nurmetin	nurmetti	-	nurmetetaan	nurmetettiin	nurmeta	-	-	-	nurmettanee
nurmettua	nurmetun	-	nurmetuin	nurmettui	-	nurmetutaan	nurmetuttiin	nurmetu	-	-	-	nurmettunee
nussia	-	-	nussin	nussi	-	-	-	-	-	-	-	nussinee
nutistaa	-	-	nutistin	nutisti	-	nutistetaan	nutistettiin	-	-	-	-	nutistanee
nuuduttaa	nuudutan	-	nuudutin	nuudutti	-	nuudutetaan	nuudutettiin	nuuduta	-	-	-	nuuduttanee
nuuhkaista	nuuhkaisen	nuuhkaisee	nuuhkaisin	nuuhkaisi	nuuhkaissut	nuuhkaistaan	nuuhkaistiin	nuuhkaise	-	-	-	nuuhkaissee
nuuhkia	-	-	nuuhkin	nuuhki	-	-	-	-	-	-	-	nuuhkinee
nuukahdella	nuukahtelen	nuukahtelee	nuukahtelin	nuukahteli	nuukahdellut	nuukahdellaan	nuukahdeltiin	nuukahtele	-	-	-	nuukahdellee
nuukahtaa	nuukahdan	-	nuukahdin	nuukahti	-	nuukahdetaan	nuukahdettiin	nuukahda	-	-	-	nuukahtanee
nuukailla	nuukailen	nuukailee	nuukailin	nuukaili	nuukaillut	nuukaillaan	nuukailtiin	nuukaile	-	-	-	nuukaillee
nuupahtaa	nuupahdan	-	nuupahdin	nuupahti	-	nuupahdetaan	nuupahdettiin	nuupahda	-	-	-	nuupahtanee
nuuskaista	nuuskaisen	nuuskaisee	nuuskaisin	nuuskaisi	nuuskaissut	nuuskaistaan	nuuskaistiin	nuuskaise	-	-	-	nuuskaissee
nuuskata	nuuskaan	nuuskaa	nuuskasin	nuuskasi	nuuskannut	nuuskataan	nuuskattiin	nuuskaa	nuuskaavat	nuuskatkaa	-	nuuskannee
nuuskia	-	-	nuuskin	nuuski	-	-	-	-	-	-	-	nuuskinee
nuutata	nuuttaan	nuuttaa	nuuttasin	nuuttasi	nuutannut	nuutataan	nuutattiin	nuuttaa	nuuttaavat	nuutatkaa	-	nuutannee
nuutua	nuudun	-	nuuduin	nuutui	-	nuudutaan	nuuduttiin	nuudu	-	-	-	nuutunee
nyansoida	nyansoin	nyansoi	nyansoin	nyansoi	nyansoinut	nyansoidaan	nyansoitiin	nyansoi	nyansoivat	-	-	nyansoinee
nyhertää	nyherrän	-	nyhersin	nyhersi	-	nyherretään	nyherrettiin	nyherrä	-	-	-	nyhertänee
nyhjäillä	nyhjäilen	nyhjäilee	nyhjäilin	nyhjäili	nyhjäillyt	nyhjäillään	nyhjäiltiin	nyhjäile	-	-	-	nyhjäillee
nyhjäistä	nyhjäisen	nyhjäisee	nyhjäisin	nyhjäisi	nyhjäissyt	nyhjäistään	nyhjäistiin	nyhjäise	-	-	-	nyhjäissee
nyhjättää	nyhjätän	-	nyhjätin	nyhjätti	-	nyhjätetään	nyhjätettiin	nyhjätä	-	-	-	nyhjättänee
nyhjätä	nyhjään	nyhjää	nyhjäsin	nyhjäsi	nyhjännyt	nyhjätään	nyhjättiin	nyhjää	nyhjäävät	nyhjätkää	-	nyhjännee
nyhjöttää	nyhjötän	-	nyhjötin	nyhjötti	-	nyhjötetään	nyhjötettiin	nyhjötä	-	-	-	nyhjöttänee
nyhrätä	nyhrään	nyhrää	nyhräsin	nyhräsi	nyhrännyt	nyhrätään	nyhrättiin	nyhrää	nyhräävät	nyhrätkää	-	nyhrännee
nyhtäistä	nyhtäisen	nyhtäisee	nyhtäisin	nyhtäisi	nyhtäissyt	nyhtäistään	nyhtäistiin	nyhtäise	-	-	-	nyhtäissee
nyhtää	nyhdän	-	nyhdin	nyhti	-	nyhdetään	nyhdettiin	nyhdä	-	-	-	nyhtänee
nykertää	nykerrän	-	nykersin	nykersi	-	nykerretään	nykerrettiin	nykerrä	-	-	-	nykertänee
nykiä	nyin	-	nyin	nyki	-	nyitään	nyittiin	nyi	-	-	-	nykinee
nykyaikaistaa	-	-	nykyaikaistin	nykyaikaisti	-	nykyaikaistetaan	nykyaikaistettiin	-	-	-	-	nykyaikaistanee
nykyaikaistua	-	-	-	-	-	-	-	-	-	-	-	nykyaikaistunee
nykyttää	nykytän	-	nykytin	nykytti	-	nykytetään	nykytettiin	nykytä	-	-	-	nykyttänee
nykähtää	nykähdän	-	nykähdin	nykähti	-	nykähdetään	nykähdettiin	nykähdä	-	-	-	nykähtänee
nykäistä	nykäisen	nykäisee	nykäisin	nykäisi	nykäissyt	nykäistään	nykäistiin	nykäise	-	-	-	nykäissee
nylkeä	nyljen	-	nyljin	nylki	-	nyljetään	nyljettiin	nylje	-	-	-	nylkenee
nylkyttää	nylkytän	-	nylkytin	nylkytti	-	nylkytetään	nylkytettiin	nylkytä	-	-	-	nylkyttänee
nynniä	-	-	nynnin	nynni	-	-	-	-	-	-	-	nynninee
nynnyillä	nynnyilen	nynnyilee	nynnyilin	nynnyili	nynnyillyt	nynnyillään	nynnyiltiin	nynnyile	-	-	-	nynnyillee
nypelöidä	nypelöin	nypelöi	nypelöin	nypelöi	nypelöinyt	nypelöidään	nypelöitiin	nypelöi	nypelöivät	-	-	nypelöinee
nyplätä	nyplään	nyplää	nypläsin	nypläsi	nyplännyt	nyplätään	nyplättiin	nyplää	nypläävät	nyplätkää	-	nyplännee
nyppiä	nypin	-	nypin	nyppi	-	nypitään	nypittiin	nypi	-	-	-	nyppinee
nyppyyntyä	nyppyynnyn	-	nyppyynnyin	nyppyyntyi	-	nyppyynnytään	nyppyynnyttiin	nyppyynny	-	-	-	nyppyyntynee
nyppäistä	nyppäisen	nyppäisee	nyppäisin	nyppäisi	nyppäissyt	nyppäistään	nyppäistiin	nyppäise	-	-	-	nyppäissee
nypätä	nyppään	nyppää	nyppäsin	nyppäsi	nypännyt	nypätään	nypättiin	nyppää	nyppäävät	nypätkää	-	nypännee
nyrhiä	-	-	nyrhin	nyrhi	-	-	-	-	-	-	-	nyrhinee
nyrjähdyttää	nyrjähdytän	-	nyrjähdytin	nyrjähdytti	-	nyrjähdytetään	nyrjähdytettiin	nyrjähdytä	-	-	-	nyrjähdyttänee
nyrjähtää	nyrjähdän	-	nyrjähdin	nyrjähti	-	nyrjähdetään	nyrjähdettiin	nyrjähdä	-	-	-	nyrjähtänee
nyrjäytellä	nyrjäyttelen	nyrjäyttelee	nyrjäyttelin	nyrjäytteli	nyrjäytellyt	nyrjäytellään	nyrjäyteltiin	nyrjäyttele	-	-	-	nyrjäytellee
nyrjäyttää	nyrjäytän	-	nyrjäytin	nyrjäytti	-	nyrjäytetään	nyrjäytettiin	nyrjäytä	-	-	-	nyrjäyttänee
nyrkistää	-	-	nyrkistin	nyrkisti	-	nyrkistetään	nyrkistettiin	-	-	-	-	nyrkistänee
nyrkkeillä	nyrkkeilen	nyrkkeilee	nyrkkeilin	nyrkkeili	nyrkkeillyt	nyrkkeillään	nyrkkeiltiin	nyrkkeile	-	-	-	nyrkkeillee
nyrpistellä	nyrpistelen	nyrpistelee	nyrpistelin	nyrpisteli	nyrpistellyt	nyrpistellään	nyrpisteltiin	nyrpistele	-	-	-	nyrpistellee
nyrpistyä	-	-	-	-	-	-	-	-	-	-	-	nyrpistynee
nyrpistää	-	-	nyrpistin	nyrpisti	-	nyrpistetään	nyrpistettiin	-	-	-	-	nyrpistänee
nysvätä	nysvään	nysvää	nysväsin	nysväsi	nysvännyt	nysvätään	nysvättiin	nysvää	nysväävät	nysvätkää	-	nysvännee
nytkiä	-	-	nytkin	nytki	-	-	-	-	-	-	-	nytkinee
nytkyttää	nytkytän	-	nytkytin	nytkytti	-	nytkytetään	nytkytettiin	nytkytä	-	-	-	nytkyttänee
nytkyä	-	-	-	-	-	-	-	-	-	-	-	nytkynee
nytkähdellä	nytkähtelen	nytkähtelee	nytkähtelin	nytkähteli	nytkähdellyt	nytkähdellään	nytkähdeltiin	nytkähtele	-	-	-	nytkähdellee
nytkähtää	nytkähdän	-	nytkähdin	nytkähti	-	nytkähdetään	nytkähdettiin	nytkähdä	-	-	-	nytkähtänee
nytkäyttää	nytkäytän	-	nytkäytin	nytkäytti	-	nytkäytetään	nytkäytettiin	nytkäytä	-	-	-	nytkäyttänee
nyyhkiä	-	-	nyyhkin	nyyhki	-	-	-	-	-	-	-	nyyhkinee
nyyhkyttää	nyyhkytän	-	nyyhkytin	nyyhkytti	-	nyyhkytetään	nyyhkytettiin	nyyhkytä	-	-	-	nyyhkyttänee
nyyhkäistä	nyyhkäisen	nyyhkäisee	nyyhkäisin	nyyhkäisi	nyyhkäissyt	nyyhkäistään	nyyhkäistiin	nyyhkäise	-	-	-	nyyhkäissee
nyykähtää	nyykähdän	-	nyykähdin	nyykähti	-	nyykähdetään	nyykähdettiin	nyykähdä	-	-	-	nyykähtänee
nyysiä	-	-	nyysin	nyysi	-	-	-	-	-	-	-	nyysinee
nyökkiä	nyökin	-	nyökin	nyökki	-	nyökitään	nyökittiin	nyöki	-	-	-	nyökkinee
nyökkäillä	nyökkäilen	nyökkäilee	nyökkäilin	nyökkäili	nyökkäillyt	nyökkäillään	nyökkäiltiin	nyökkäile	-	-	-	nyökkäillee
nyökytellä	nyökyttelen	nyökyttelee	nyökyttelin	nyökytteli	nyökytellyt	nyökytellään	nyökyteltiin	nyökyttele	-	-	-	nyökytellee
nyökyttää	nyökytän	-	nyökytin	nyökytti	-	nyökytetään	nyökytettiin	nyökytä	-	-	-	nyökyttänee
nyökähdellä	nyökähtelen	nyökähtelee	nyökähtelin	nyökähteli	nyökähdellyt	nyökähdellään	nyökähdeltiin	nyökähtele	-	-	-	nyökähdellee
nyökähtää	nyökähdän	-	nyökähdin	nyökähti	-	nyökähdetään	nyökähdettiin	nyökähdä	-	-	-	nyökähtänee
nyökätä	nyökkään	nyökkää	nyökkäsin	nyökkäsi	nyökännyt	nyökätään	nyökättiin	nyökkää	nyökkäävät	nyökätkää	-	nyökännee
nyökäyttää	nyökäytän	-	nyökäytin	nyökäytti	-	nyökäytetään	nyökäytettiin	nyökäytä	-	-	-	nyökäyttänee
nyörittää	nyöritän	-	nyöritin	nyöritti	-	nyöritetään	nyöritettiin	nyöritä	-	-	-	nyörittänee
nähdä	näen	näkee	näin	näki	nähnyt	nähdään	nähtiin	näe	-	-	-	nähnee
näivertää	näiverrän	-	näiversin	näiversi	-	näiverretään	näiverrettiin	näiverrä	-	-	-	näivertänee
näivettyä	näivetyn	-	näivetyin	näivettyi	-	näivetytään	näivetyttiin	näivety	-	-	-	näivettynee
näivettää	näivetän	-	näivetin	näivetti	-	näivetetään	näivetettiin	näivetä	-	-	-	näivettänee
näkyillä	näkyilen	näkyilee	näkyilin	näkyili	näkyillyt	näkyillään	näkyiltiin	näkyile	-	-	-	näkyillee
näkyvöittää	näkyvöitän	näkyvöittää	näkyvöitin	näkyvöitti	näkyvöittänyt	näkyvöitetään	näkyvöitdettiin	näkyvöitä	näkyvöittävät	näkyvöittäkää	näkyvöittäisi	näkyvöittänee
näkyä	näyn	-	näyin	näkyi	-	näytään	näyttiin	näy	-	-	-	näkynee
nälkiinnyttää	nälkiinnytän	-	nälkiinnytin	nälkiinnytti	-	nälkiinnytetään	nälkiinnytettiin	nälkiinnytä	-	-	-	nälkiinnyttänee
nälkiintyä	nälkiinnyn	-	nälkiinnyin	nälkiintyi	-	nälkiinnytään	nälkiinnyttiin	nälkiinny	-	-	-	nälkiintynee
nälviä	-	-	nälvin	nälvi	-	-	-	-	-	-	-	nälvinee
nälväistä	nälväisen	nälväisee	nälväisin	nälväisi	nälväissyt	nälväistään	nälväistiin	nälväise	-	-	-	nälväissee
nälättää	nälätän	-	nälätin	nälätti	-	nälätetään	nälätettiin	nälätä	-	-	-	nälättänee
näpelöidä	näpelöin	näpelöi	näpelöin	näpelöi	näpelöinyt	näpelöidään	näpelöitiin	näpelöi	näpelöivät	-	-	näpelöinee
näperrellä	näperrelen	näperrelee	näperrelin	näperreli	näperrellyt	näperrellään	näperreltiin	näperrele	näperrelevät	näperrelkää	näperrelisi	näperrellee
näpertää	näperrän	-	näpersin	näpersi	-	näperretään	näperrettiin	näperrä	-	-	-	näpertänee
näpistellä	näpistelen	näpistelee	näpistelin	näpisteli	näpistellyt	näpistellään	näpisteltiin	näpistele	-	-	-	näpistellee
näpistää	-	-	näpistin	näpisti	-	näpistetään	näpistettiin	-	-	-	-	näpistänee
näplätä	näplään	näplää	näpläsin	näpläsi	näplännyt	näplätään	näplättiin	näplää	näpläävät	näplätkää	-	näplännee
näppäillä	näppäilen	näppäilee	näppäilin	näppäili	näppäillyt	näppäillään	näppäiltiin	näppäile	-	-	-	näppäillee
näpräillä	näpräilen	näpräilee	näpräilin	näpräili	näpräillyt	näpräillään	näpräiltiin	näpräile	-	-	-	näpräillee
näprätä	näprään	näprää	näpräsin	näpräsi	näprännyt	näprätään	näprättiin	näprää	näpräävät	näprätkää	-	näprännee
näpsyttää	näpsytän	-	näpsytin	näpsytti	-	näpsytetään	näpsytettiin	näpsytä	-	-	-	näpsyttänee
näpsäytellä	näpsäyttelen	näpsäyttelee	näpsäyttelin	näpsäytteli	näpsäytellyt	näpsäytellään	näpsäyteltiin	näpsäyttele	näpsäyttelevät	näpsäytelkää	näpsäyttelisi	näpsäytellee
näpsäyttää	näpsäytän	-	näpsäytin	näpsäytti	-	näpsäytetään	näpsäytettiin	näpsäytä	-	-	-	näpsäyttänee
näpytellä	näpyttelen	näpyttelee	näpyttelin	näpytteli	näpytellyt	näpytellään	näpyteltiin	näpyttele	-	-	-	näpytellee
näpyttää	näpytän	-	näpytin	näpytti	-	näpytetään	näpytettiin	näpytä	-	-	-	näpyttänee
näpätä	näppään	näppää	näppäsin	näppäsi	näpännyt	näpätään	näpättiin	näppää	näppäävät	näpätkää	-	näpännee
näpäytellä	näpäyttelen	näpäyttelee	näpäyttelin	näpäytteli	näpäytellyt	näpäytellään	näpäyteltiin	näpäyttele	-	-	-	näpäytellee
näpäyttää	näpäytän	-	näpäytin	näpäytti	-	näpäytetään	näpäytettiin	näpäytä	-	-	-	näpäyttänee
närkästyttää	närkästytän	-	närkästytin	närkästytti	-	närkästytetään	närkästytettiin	närkästytä	-	-	-	närkästyttänee
närkästyä	-	-	-	-	-	-	-	-	-	-	-	närkästynee
närästää	-	-	närästin	närästi	-	närästetään	närästettiin	-	-	-	-	närästänee
nävertää	näverrän	-	näversin	näversi	-	näverretään	näverrettiin	näverrä	-	-	-	nävertänee
näykkiä	näykin	-	näykin	näykki	-	näykitään	näykittiin	näyki	-	-	-	näykkinee
näykkäistä	näykkäisen	näykkäisee	näykkäisin	näykkäisi	näykkäissyt	näykkäistään	näykkäistiin	näykkäise	-	-	-	näykkäissee
näykätä	näykkään	näykkää	näykkäsin	näykkäsi	näykännyt	näykätään	näykättiin	näykkää	näykkäävät	näykätkää	-	näykännee
näytellä	näyttelen	näyttelee	näyttelin	näytteli	näytellyt	näytellään	näyteltiin	näyttele	-	-	-	näytellee
näytteistää	näytteistän	näytteistää	näytteistin	näytteisti	näytteistänyt	näytteistetään	näytteisdettiin	näytteistä	näytteistävät	näytteistäkää	näytteistäisi	näytteistänee
näyttäytyä	näyttäydyn	-	näyttäydyin	näyttäytyi	-	näyttäydytään	näyttäydyttiin	näyttäydy	-	-	-	näyttäytynee
näyttää	näytän	-	näytin	näytti	-	näytetään	näytettiin	näytä	-	-	-	näyttänee
näännyttää	näännytän	-	näännytin	näännytti	-	näännytetään	näännytettiin	näännytä	-	-	-	näännyttänee
nääntyä	näännyn	-	näännyin	nääntyi	-	näännytään	näännyttiin	näänny	-	-	-	nääntynee
nököttää	nökötän	-	nökötin	nökötti	-	nökötetään	nökötettiin	nökötä	-	-	-	nököttänee
nöyhtäytyä	nöyhtäydyn	-	nöyhtäydyin	nöyhtäytyi	-	nöyhtäydytään	nöyhtäydyttiin	nöyhtäydy	-	-	-	nöyhtäytynee
nöyhtääntyä	nöyhtäännyn	-	nöyhtäännyin	nöyhtääntyi	-	nöyhtäännytään	nöyhtäännyttiin	nöyhtäänny	-	-	-	nöyhtääntynee
nöyristellä	nöyristelen	nöyristelee	nöyristelin	nöyristeli	nöyristellyt	nöyristellään	nöyristeltiin	nöyristele	-	-	-	nöyristellee
nöyrryttää	nöyrrytän	-	nöyrrytin	nöyrrytti	-	nöyrrytetään	nöyrrytettiin	nöyrrytä	-	-	-	nöyrryttänee
nöyrtyä	nöyrryn	-	nöyrryin	nöyrtyi	-	nöyrrytään	nöyrryttiin	nöyrry	-	-	-	nöyrtynee
nöyryyttää	nöyryytän	-	nöyryytin	nöyryytti	-	nöyryytetään	nöyryytettiin	nöyryytä	-	-	-	nöyryyttänee
obdusoida	obdusoin	obdusoi	obdusoin	obdusoi	obdusoinut	obdusoidaan	obdusoitiin	obdusoi	obdusoivat	-	-	obdusoinee
objektivoida	objektivoin	objektivoi	objektivoin	objektivoi	objektivoinut	objektivoidaan	objektivoitiin	objektivoi	objektivoivat	-	-	objektivoinee
observoida	observoin	observoi	observoin	observoi	observoinut	observoidaan	observoitiin	observoi	observoivat	-	-	observoinee
odotella	odottelen	odottelee	odottelin	odotteli	odotellut	odotellaan	odoteltiin	odottele	-	-	-	odotellee
odottaa	odotan	-	odotin	odotti	-	odotetaan	odotettiin	odota	-	-	-	odottanee
odotuttaa	odotutan	-	odotutin	odotutti	-	odotutetaan	odotutettiin	odotuta	-	-	-	odotuttanee
oheistaa	-	-	oheistin	oheisti	-	oheistetaan	oheistettiin	-	-	-	-	oheistanee
ohentaa	ohennan	-	ohensin	ohensi	-	ohennetaan	ohennettiin	ohenna	-	-	-	ohentanee
ohentua	ohennun	-	ohennuin	ohentui	-	ohennutaan	ohennuttiin	ohennu	-	-	-	ohentunee
oheta	ohenen	ohenee	ohenin	oheni	ohennut	ohetaan	ohettiin	ohene	-	ohetkaa	-	ohennee
ohitella	ohittelen	ohittelee	ohittelin	ohitteli	ohitellut	ohitellaan	ohiteltiin	ohittele	-	-	-	ohitellee
ohittaa	ohitan	-	ohitin	ohitti	-	ohitetaan	ohitettiin	ohita	-	-	-	ohittanee
ohittua	ohitun	-	ohituin	ohittui	-	ohitutaan	ohituttiin	ohitu	-	-	-	ohittunee
ohjailla	ohjailen	ohjailee	ohjailin	ohjaili	ohjaillut	ohjaillaan	ohjailtiin	ohjaile	-	-	-	ohjaillee
ohjastaa	-	-	ohjastin	ohjasti	-	ohjastetaan	ohjastettiin	-	-	-	-	ohjastanee
ohjata	ohjaan	ohjaa	ohjasin	ohjasi	ohjannut	ohjataan	ohjattiin	ohjaa	ohjaavat	ohjatkaa	-	ohjannee
ohjautua	ohjaudun	-	ohjauduin	ohjautui	-	ohjaudutaan	ohjauduttiin	ohjaudu	-	-	-	ohjautunee
ohjeistaa	-	-	ohjeistin	ohjeisti	-	ohjeistetaan	ohjeistettiin	-	-	-	-	ohjeistanee
ohjelmoida	ohjelmoin	ohjelmoi	ohjelmoin	ohjelmoi	ohjelmoinut	ohjelmoidaan	ohjelmoitiin	ohjelmoi	ohjelmoivat	-	-	ohjelmoinee
oieta	oikenen	oikenee	oikenin	oikeni	oiennut	oietaan	oiettiin	oikene	-	oietkaa	-	oiennee
oikaista	oikaisen	oikaisee	oikaisin	oikaisi	oikaissut	oikaistaan	oikaistiin	oikaise	-	-	-	oikaissee
oikaistua	-	-	-	-	-	-	-	-	-	-	-	oikaistunee
oikeistolaistua	-	-	-	-	-	-	-	-	-	-	-	oikeistolaistunee
oikeuttaa	oikeutan	-	oikeutin	oikeutti	-	oikeutetaan	oikeutettiin	oikeuta	-	-	-	oikeuttanee
oikkuilla	oikkuilen	oikkuilee	oikkuilin	oikkuili	oikkuillut	oikkuillaan	oikkuiltiin	oikkuile	-	-	-	oikkuillee
oikoa	oion	-	oioin	oikoi	-	oiotaan	oiottiin	oio	-	-	-	oikonee
oikoilla	oikoilen	oikoilee	oikoilin	oikoili	oikoillut	oikoillaan	oikoiltiin	oikoile	-	-	-	oikoillee
oikolukea	oikoluen	-	oikoluin	oikoluki	-	oikoluetaan	oikoluettiin	oikolue	-	-	-	oikolukenee
oikosulkea	oikosuljen	-	oikosuljin	oikosulki	-	oikosuljetaan	oikosuljettiin	oikosulje	-	-	-	oikosulkenee
oikutella	oikuttelen	oikuttelee	oikuttelin	oikutteli	oikutellut	oikutellaan	oikuteltiin	oikuttele	-	-	-	oikutellee
oirehtia	oirehdin	-	oirehdin	oirehti	-	oirehditaan	oirehdittiin	oirehdi	-	-	-	oirehtinee
oireilla	oireilen	oireilee	oireilin	oireili	oireillut	oireillaan	oireiltiin	oireile	-	-	-	oireillee
oivaltaa	oivallan	-	oivalsin	oivalsi	-	oivalletaan	oivallettiin	oivalla	-	-	-	oivaltanee
ojennella	ojentelen	ojentelee	ojentelin	ojenteli	ojennellut	ojennellaan	ojenneltiin	ojentele	-	-	-	ojennellee
ojentaa	ojennan	-	ojensin	ojensi	-	ojennetaan	ojennettiin	ojenna	-	-	-	ojentanee
ojentautua	ojentaudun	-	ojentauduin	ojentautui	-	ojentaudutaan	ojentauduttiin	ojentaudu	-	-	-	ojentautunee
ojentua	ojennun	-	ojennuin	ojentui	-	ojennutaan	ojennuttiin	ojennu	-	-	-	ojentunee
ojittaa	ojitan	-	ojitin	ojitti	-	ojitetaan	ojitettiin	ojita	-	-	-	ojittanee
oksastaa	-	-	oksastin	oksasti	-	oksastetaan	oksastettiin	-	-	-	-	oksastanee
oksennella	oksentelen	oksentelee	oksentelin	oksenteli	oksennellut	oksennellaan	oksenneltiin	oksentele	-	-	-	oksennellee
oksennuttaa	oksennutan	-	oksennutin	oksennutti	-	oksennutetaan	oksennutettiin	oksennuta	-	-	-	oksennuttanee
oksentaa	oksennan	-	oksensin	oksensi	-	oksennetaan	oksennettiin	oksenna	-	-	-	oksentanee
oksettaa	oksetan	-	oksetin	oksetti	-	oksetetaan	oksetettiin	okseta	-	-	-	oksettanee
oksetuttaa	oksetutan	-	oksetutin	oksetutti	-	oksetutetaan	oksetutettiin	oksetuta	-	-	-	oksetuttanee
oksia	-	-	oksin	oksi	-	-	-	-	-	-	-	oksinee
oksidoida	oksidoin	oksidoi	oksidoin	oksidoi	oksidoinut	oksidoidaan	oksidoitiin	oksidoi	oksidoivat	-	-	oksidoinee
oksidoitua	oksidoidun	-	oksidoiduin	oksidoitui	-	oksidoidutaan	oksidoiduttiin	oksidoidu	-	-	-	oksidoitunee
oksittua	oksitun	-	oksituin	oksittui	-	oksitutaan	oksituttiin	oksitu	-	-	-	oksittunee
oleentua	oleennun	-	oleennuin	oleentui	-	oleennutaan	oleennuttiin	oleennu	-	-	-	oleentunee
oleilla	oleilen	oleilee	oleilin	oleili	oleillut	oleillaan	oleiltiin	oleile	-	-	-	oleillee
oleksia	-	-	oleksin	oleksi	-	-	-	-	-	-	-	oleksinee
oleskella	oleskelen	oleskelee	oleskelin	oleskeli	oleskellut	oleskellaan	oleskeltiin	oleskele	-	-	-	oleskellee
olettaa	oletan	-	oletin	oletti	-	oletetaan	oletettiin	oleta	-	-	-	olettanee
oleutua	oleudun	-	oleuduin	oleutui	-	oleudutaan	oleuduttiin	oleudu	-	-	-	oleutunee
olla	olen	on	olin	oli	ollut	ollaan	oltiin	ole	ovat	olkaa	olisi	lienee
omaksua	-	-	-	-	-	-	-	-	-	-	-	omaksunee
omata	omaan	omaa	omasin	omasi	omannut	omataan	omattiin	omaa	omaavat	omatkaa	omaisi	omannee
omavaraistaa	-	-	omavaraistin	omavaraisti	-	omavaraistetaan	omavaraistettiin	-	-	-	-	omavaraistanee
omavaraistua	-	-	-	-	-	-	-	-	-	-	-	omavaraistunee
omia	-	-	omin	omi	-	-	-	-	-	-	-	ominee
omistaa	-	-	omistin	omisti	-	omistetaan	omistettiin	-	-	-	-	omistanee
omistautua	omistaudun	-	omistauduin	omistautui	-	omistaudutaan	omistauduttiin	omistaudu	-	-	-	omistautunee
ommella	ompelen	ompelee	ompelin	ompeli	ommellut	ommellaan	ommeltiin	ompele	-	-	-	ommellee
ompeluttaa	ompelutan	-	ompelutin	ompelutti	-	ompelutetaan	ompelutettiin	ompeluta	-	-	-	ompeluttanee
onanoida	onanoin	onanoi	onanoin	onanoi	onanoinut	onanoidaan	onanoitiin	onanoi	onanoivat	-	-	onanoinee
onkia	ongin	-	ongin	onki	-	ongitaan	ongittiin	ongi	-	-	-	onkinee
onnahdella	onnahtelen	onnahtelee	onnahtelin	onnahteli	onnahdellut	onnahdellaan	onnahdeltiin	onnahtele	-	-	-	onnahdellee
onnahtaa	onnahdan	-	onnahdin	onnahti	-	onnahdetaan	onnahdettiin	onnahda	-	-	-	onnahtanee
