# Japanese verbs — inflection class mined from IPADIC 活用型,
# restricted to the kaikki ∩ IPADIC agreement set.
# Regenerate: python3 scripts/jpn/mine_verbs.py
# lemma\tclass
飛び回る	godan
飛び散る	godan
飛び立つ	godan
飛び起きる	ichidan
飛び越える	ichidan
飛び越す	godan
飛び跳ねる	ichidan
飛び込む	godan
飛び退く	godan
飛ぶ	godan
食い下がる	godan
食い止める	ichidan
食い込む	godan
食い違う	godan
食う	godan
食する	suru
食べる	ichidan
食む	godan
食らう	godan
飢える	ichidan
飲ます	godan
飲み干す	godan
飲み明かす	godan
飲み込む	godan
飼う	godan
飽きる	ichidan
飽く	godan
飾り付ける	ichidan
飾る	godan
養う	godan
饐える	ichidan
香る	godan
馬鹿げる	ichidan
馳せる	ichidan
馴らす	godan
馴れ合う	godan
馴染む	godan
駆ける	ichidan
駆け付ける	ichidan
駆け出す	godan
駆け回る	godan
駆け抜ける	ichidan
駆り出す	godan
駆り立てる	ichidan
駆る	godan
騒がす	godan
騒ぎ立てる	ichidan
騒ぐ	godan
騙す	godan
騙る	godan
驕る	godan
驚かす	godan
骨折る	godan
高ぶる	godan
高まる	godan
高める	ichidan
高鳴る	godan
鬱ぐ	godan
魂消る	ichidan
魅する	suru
魘される	ichidan
鳴く	godan
鳴らす	godan
鳴り響く	godan
鳴る	godan
黄ばむ	godan
黒ずむ	godan
黙す	godan
黙りこくる	godan
黙り込む	godan
黙る	godan
鼓する	suru
齧り付く	godan
齧る	godan
